epoch,lr,loss,iou,val_loss,val_iou,val_dice
30,0.001,0.43238834256217595,0.5526989650096525,0.4705691622062163,0.4987536232523384,0.6538948268207327
31,0.001,0.4349453818230402,0.5241064165334266,1.0772954984144731,0.22961378024089718,0.3679551946911722
32,0.001,0.4310524123055594,0.5284019697574807,2.9180051413449375,0.0908246638264175,0.16561122747095283
33,0.001,0.41939118930271696,0.5296488745875576,0.8394366340203718,0.2764423997430913,0.42976184858602057
34,0.001,0.41328538883300053,0.5359260766423293,0.7236503687771884,0.2687750019579054,0.42112380332196087
35,0.001,0.4160619236174084,0.5552104850086037,0.7429706400090997,0.33498116660282257,0.49494433872804816
36,0.001,0.3984685469241369,0.5589614513137267,0.39617250724272296,0.5630634227851014,0.7103321934314454
37,0.001,0.39623333300862995,0.5578236622837099,0.4574886370788921,0.507024879358461,0.6589644633091336
38,0.001,0.3838929988089062,0.5728550086511235,0.4389762851324948,0.5350500020064204,0.6849191483359074
39,0.001,0.40197633916423436,0.5501101610676752,2.191426017067649,0.11763320083579908,0.20911050617595653
40,0.001,0.396179382290159,0.556641379383101,0.508858556097204,0.46579522079459196,0.6308803184897683
41,0.001,0.38133364277226584,0.5712915868796625,0.5106146443973888,0.5048090092100852,0.6579599528313859
42,0.001,0.37998973329861957,0.5738172266926579,0.4498578364198858,0.5424211305534536,0.6866667301154328
43,0.001,0.3695919151817049,0.5785714973549165,0.38428455320271576,0.5868363830602724,0.7267953436444329
44,0.001,0.358477315732411,0.5904677684743214,0.42171059955250134,0.5500537868388372,0.6936885404061005
45,0.001,0.34725255909420194,0.61522659261007,0.44738408110358496,0.5267245841181947,0.6787379445825238
46,0.001,0.37325188517570496,0.5847806411710349,3.7418264909224077,0.08635337111599407,0.15811214435309273
47,0.001,0.36588060430118013,0.5877950636505297,0.7002411538904364,0.3506714371578101,0.5138484695519623
48,0.001,0.3340534731036141,0.6139313733677485,0.40566763281822205,0.5812299531707078,0.7191107002298712
49,0.001,0.33042060903140474,0.6288368932485847,0.41779152913527057,0.5537183260451684,0.7002364036906403
50,0.001,0.35351825186184477,0.6024818905293126,0.4091289151798595,0.5795202738464685,0.7266040197224901
51,0.001,0.32781818438143956,0.6329416440404706,1.418824022466486,0.17367263519241116,0.2933485947182819
52,0.001,0.3368377692642666,0.6257412050466806,3.21439283544367,0.09284188312711704,0.16897976231716527
53,0.001,0.33294434703531717,0.6308813928537237,0.4062337875366211,0.576939058708564,0.719977956185917
54,0.001,0.3255970123268309,0.6224419979620085,0.44561064785177057,0.533825589642196,0.6832737320500593
55,0.001,0.32093360523382825,0.64206064286957,0.3701799593188546,0.6036883319222169,0.7449803182987879
56,0.001,0.3211473474899928,0.6363553045897857,0.44965446537191217,0.5417642090081294,0.6895194047717725
57,0.001,0.3257857405004047,0.6359616637792045,0.4200166816061193,0.5415244268760981,0.6943372833139971
58,0.001,0.32158708856219337,0.6371653937472591,0.38371239467100665,0.6154081543021782,0.7539580437745979
59,0.001,0.3046406762940543,0.6492110612297709,0.8143290498039939,0.31755634855780007,0.4756294435984976
60,0.001,0.3098157204332806,0.657417142837543,0.38126136091622437,0.6063708962961797,0.7460408409182663
61,0.001,0.3189228730542319,0.645146856481413,0.44911727580157196,0.5222422751567113,0.6683989758218019
62,0.001,0.3330861110062826,0.6315619906944457,0.43530373681675305,0.540786647774031,0.6849287049316847
63,0.001,0.30845099758534206,0.6558994420384785,0.37429451129653235,0.602142830734881,0.7388020544878267
64,0.001,0.30565872930345084,0.6367642029502676,0.35831497474150226,0.6224377436225388,0.7602006344571535
65,0.001,0.31214454273382825,0.6393470795324557,1.607538949359547,0.14870254409878644,0.2562007559714918
66,0.001,0.30081378633067724,0.6586773496087563,0.3591065867380662,0.6243634134860275,0.7613699644590255
67,0.001,0.294648582027072,0.6445453060323172,0.3949900215322321,0.5852337002107849,0.721393487681821
68,0.001,0.31355577352501096,0.6539894844083204,0.36529051580212335,0.6067235517437485,0.7408701382913375
69,0.001,0.28082847879046485,0.6876059541371363,0.3559900630604137,0.6226572398624193,0.7574822613552983
70,0.001,0.286828685374487,0.6677570793764299,0.35940268635749817,0.6169074310723749,0.754889480058006
71,0.001,0.2817965717542739,0.6742409879761264,0.35885065523060883,0.627009290739467,0.7611183056470371
72,0.001,0.2958489131359827,0.66353992867108,0.35206387530673633,0.6284983546074092,0.762514623958699
73,0.001,0.2727605728876023,0.67052969829822,0.3552151349457828,0.6202114569568686,0.756157163050407
74,0.001,0.26422244026547387,0.6909591779487476,0.4144138612530448,0.5767551171170369,0.7233303642013875
75,0.001,0.26797611975953695,0.6852196281696002,0.4625971859151667,0.522577096103188,0.680612451563887
76,0.001,0.2599397975774038,0.6998574244298768,0.36432824757966126,0.6200460611987971,0.7567669014159758
77,0.001,0.2716599199033919,0.6954949969684231,0.3562433286146684,0.6274329734553042,0.7616899365128726
78,0.001,0.26315815391994657,0.7062424624884176,0.36139980229464447,0.624811688193131,0.7595115540136756
79,0.001,0.26366349841867176,0.7010121557013237,0.34910494360056793,0.6271985644710342,0.7610663605105525
80,0.001,0.2678336955252148,0.6907734028315599,0.3518893745812503,0.6317965028197903,0.7663219787543544
81,0.001,0.2695010769225302,0.6842613109631637,0.3438119888305664,0.6326252710153958,0.7669591925314798
82,0.001,0.26967261270398185,0.7003780671322584,0.3505715348503806,0.6292507231910386,0.7636593295303453
83,0.001,0.2538597360253334,0.712253783359763,0.3517583093859933,0.6273109428703665,0.7605851304746984
84,0.001,0.27016989035265787,0.6770437130545067,0.3528012226928364,0.6296123771764897,0.7641254062799842
85,0.001,0.25690597189324244,0.6875351518394295,0.352033024484461,0.6336482648121596,0.7675502672007343
86,0.001,0.24537641306718191,0.7271334589044794,0.35024885697798297,0.6297946168942428,0.7636873138174193
87,0.001,0.2688981564272018,0.6884996571034153,0.3453942185098475,0.6356788939392689,0.7689552170007087
88,0.001,0.25231861926260446,0.7119429333996617,0.3492154804143039,0.6296823587327223,0.7634600558409279
89,0.001,0.2596101562182109,0.6986084887035228,0.3500804765657945,0.628324596724744,0.7630845887390074
90,0.001,0.25341507934388663,0.7196936733476522,0.34727454727346246,0.6340112093212614,0.7676227966010452
91,0.001,0.2694749640566962,0.6786233648712597,0.34842128916220233,0.6332486956915094,0.7669758773308994
92,0.001,0.2548320634024484,0.7007878255709064,0.34642848101529206,0.6352828382286376,0.7683225944040447
93,0.001,0.24553869026047842,0.7126480114602249,0.34905762564052234,0.6320100923963499,0.7653408543735817
94,0.001,0.2564806051197506,0.7040830090747926,0.35012034394524316,0.6302098319621628,0.7640109658120182
95,0.001,0.2643540444828215,0.6818653684816431,0.3500935272736983,0.631720824508392,0.7659233152629049
96,0.001,0.255946438227381,0.7016076655958479,0.3519862348383123,0.6302365482827552,0.76438035219463
97,0.001,0.2654928117990494,0.6923137604023246,0.35052972490137274,0.6327602431512432,0.7666924316551921
98,0.001,0.25605973033677965,0.7126245554882062,0.35202145034616644,0.6307930460793053,0.765284743342826
99,0.001,0.25627598876044866,0.7046506733086405,0.3497647670182315,0.6326404256313037,0.766526869531276
