epoch,lr,loss,iou,val_loss,val_iou,val_dice
0,0.001,1.059104587350573,0.0036924376695738454,1.1219192309813066,1.3154140734160244e-10,2.6308281463888253e-10
1,0.001,0.8684971956979661,0.15382217699425405,1.170154419812289,1.3154140734160244e-10,2.6308281463888253e-10
2,0.001,0.7393786623364403,0.3215844561982627,1.256963924928145,1.3154140734160244e-10,2.6308281463888253e-10
3,0.001,0.6739481801078433,0.32595273951742526,0.8110177950425581,0.2603802912212098,0.40432057132900057
4,0.001,0.6415342773709979,0.37027201240904684,0.7698916630311445,0.3703009961976207,0.538941140201167
5,0.001,0.6001273691654205,0.39547070912197624,1.5185987732627175,0.0004623675184204085,0.0009232985193284343
6,0.001,0.5872728143419538,0.39008043017287797,1.1068589253859087,0.05801869731484371,0.10814487371932179
7,0.001,0.5713061761288416,0.40864378137223895,1.0579020218415693,0.1837963411347988,0.308361365557071
8,0.001,0.5474251139731634,0.4332304880410963,0.919394395568154,0.2661966626608133,0.41785245572147606
9,0.001,0.538386461280641,0.4202724116387643,0.7027825767343695,0.3639157498797749,0.5287712240580934
10,0.001,0.5177727611291976,0.44575281021507596,0.6849882494319569,0.43134481426722426,0.6002211030385305
11,0.001,0.5305365480127788,0.433422505196452,0.6742633418603377,0.4167587219854068,0.5805852836254802
12,0.001,0.5282781918843588,0.4277076836184987,0.9100656780329618,0.2819207153888159,0.4332578975386552
13,0.001,0.5007148413431077,0.4411674990938715,0.6660750616680492,0.4399231983191311,0.6055130110767335
14,0.001,0.5204861575648898,0.4368272178447585,0.5100606246428057,0.4829726900150846,0.6447247711615376
15,0.001,0.5043554135731289,0.4510862556869439,0.5024411461570046,0.5219776701305833,0.682175716551843
16,0.001,0.4624502311150233,0.4939005337348649,0.7039940438487313,0.3800374215463492,0.5387671316807067
17,0.001,0.47545309151921955,0.4560044947030719,0.8271181393753398,0.2881010960861492,0.43775379565881106
18,0.001,0.476958440882819,0.4680968134101762,0.7435823570598256,0.4053994529681459,0.572591233427143
19,0.001,0.49237761043366934,0.44931154196261514,0.7013917998834089,0.39462643568559097,0.5637736814361222
20,0.001,0.47067529388836454,0.475993693470281,0.6065201380036094,0.45402249736849887,0.6217516317657821
21,0.001,0.4314454368182591,0.5150803634870689,0.4621248489076441,0.5299567354547161,0.6870156136125951
22,0.001,0.4664760842209771,0.4872035420159143,0.4696623980998993,0.5053377447317366,0.6659498394399015
23,0.001,0.4358353628998711,0.5085841679827969,0.5147956826470115,0.5481098596841384,0.7061531878574944
24,0.001,0.44704527372405645,0.501173680104174,0.5704472010785883,0.508644150567894,0.673600711290427
25,0.001,0.44293861871673945,0.5200564117498355,0.47832633690400556,0.5691919488955578,0.7235558438439026
26,0.001,0.4351133888676053,0.5024589372733539,1.3995613726702603,0.195293871001898,0.3244569070875538
27,0.001,0.40808903816200437,0.5169411771715386,0.5472045757553794,0.5140808931564448,0.675856470964344
28,0.001,0.3963411556822913,0.5473076841503957,0.7796113545244391,0.2692345696914851,0.4219486825322916
29,0.001,0.402302881081899,0.5183518508144748,0.547486050562425,0.5233857602686126,0.6826479533925827
30,0.001,0.38604447103682016,0.5399683249645204,0.5983272709629752,0.4706839254928806,0.6349507505027894
31,0.001,0.39630767703056335,0.5503142122757972,0.41861328753558075,0.5888114034566466,0.7395585397958823
32,0.001,0.3850442100138891,0.5635921351006871,0.8695590496063232,0.3252118307814802,0.486551792991695
33,0.001,0.38533457475049154,0.5591754340621258,0.4953573671254245,0.5366155563674879,0.6956088568266097
34,0.001,0.38753811376435415,0.5444600048128566,0.7639807571064342,0.314701162865979,0.4755942878506403
35,0.001,0.3919396968114944,0.5472947362773928,3.359604228626598,0.10575298988875638,0.1902240465303611
36,0.001,0.3791371761333375,0.5537548950898855,0.7990105802362616,0.36785103140296277,0.5351941502306528
37,0.001,0.40862880576224553,0.5472152832959383,1.0191547545519741,0.28226106527839684,0.43497797100247887
38,0.001,0.36896827320257825,0.5706201488211076,0.42302717945792456,0.5920306418923782,0.7425529525315189
39,0.001,0.32821608512174516,0.613663447472633,0.435532656582919,0.5777822883092532,0.7303506900560415
40,0.001,0.3151326491719201,0.6108573002875707,0.6543178585442629,0.4124812993708049,0.5753201090082632
41,0.001,0.3478403488794963,0.5781506207289536,0.47277500141750683,0.5450379893113851,0.702120048830031
42,0.001,0.3195560368753615,0.6275588342937946,0.39711441506039014,0.6256000521561682,0.768754821519465
43,0.001,0.3276229323375793,0.602715675870744,1.4702081246809526,0.21118774069191534,0.3461099635156513
44,0.001,0.31469716912224177,0.6344736698820977,2.4585162076083096,0.13007634773394683,0.22827558026155012
45,0.001,0.33268172329380397,0.6048138042333052,3.731082092631947,0.10432440230522536,0.187913442774317
46,0.001,0.31776341724963414,0.6122732657768696,4.2114410833878955,0.09716882508082278,0.1761365423978719
47,0.001,0.3087906205937976,0.643273440158748,2.2918528643521396,0.14266421943371033,0.24769917857857718
48,0.001,0.3070766634884335,0.6235306296729257,2.395666707645763,0.12910875407114,0.2272260719424427
49,0.001,0.3178990866456713,0.6191633656310321,2.6119655912572686,0.1083591792758078,0.19439584553108646
50,0.001,0.278636301557223,0.66607187259407,0.6534771594134244,0.4427172383659796,0.6097962456906613
51,0.001,0.28746379628067925,0.6584445507937806,0.4429598504846746,0.5672431281844332,0.7214186711775359
52,0.001,0.27317410494600025,0.6605599998857329,0.438307832587849,0.5927927541854632,0.7421145472682465
53,0.001,0.2575440470661436,0.6907917751644046,0.45564872839234094,0.5802869529460672,0.731604794318967
54,0.001,0.2795302314417703,0.6688277528471323,0.41170867735689337,0.555967853892446,0.7116877811741618
55,0.001,0.28765339652697247,0.6563327933039645,0.3336408937519247,0.6524989422931157,0.7884248384162631
56,0.001,0.2584237701126507,0.6693540143000835,0.40783039277250116,0.6086087275691965,0.7556027376293745
57,0.001,0.2531589702481315,0.6857758436625359,0.37064254690300336,0.6483608929913535,0.7841640564202415
58,0.001,0.22687263644876934,0.717618237970282,1.4788409146395596,0.20192629986085553,0.33366499994131904
59,0.001,0.24640997038001106,0.6849459353570383,3.377855734391646,0.10784069871322423,0.1934522072605122
60,0.001,0.2589732145979291,0.6888318105595076,0.36703128164464777,0.6579871398859265,0.7927701977816543
61,0.001,0.24781376549175807,0.7069251418124833,0.305436753413894,0.6879781435888098,0.8146795443194926
62,0.001,0.24921641321409316,0.6931952628171192,0.3464166820049286,0.6605532038082967,0.7943855653534319
63,0.001,0.2516657468818483,0.6757032990039986,0.4110366539521651,0.5842491362948187,0.7345033485787901
64,0.001,0.2347410519917806,0.7117441762675826,0.31213559278033,0.6830579148358509,0.8104396962378129
65,0.001,0.24410557463055566,0.6881606280459046,0.36580179360779846,0.6355250820282807,0.7747531742521224
66,0.001,0.21267681710776828,0.7393841730096858,0.2921131889928471,0.7171333018295297,0.8340104063121543
67,0.001,0.22966615075156802,0.7208520303726447,0.3399847827174447,0.6797588146089922,0.8074121291382634
68,0.001,0.21598022395656222,0.7403985306776582,0.6071547920053656,0.46271258390025755,0.6304649417601159
69,0.001,0.19508945409740722,0.7578585008656565,0.284449884837324,0.7200720180749967,0.835961505092707
70,0.001,0.23478645441078005,0.7067894085697851,0.5416975942524996,0.5024337626457335,0.6661435187197052
71,0.001,0.22013130358287267,0.7172509346663043,2.448967760259455,0.12581723696629057,0.22188252899630392
72,0.001,0.21481698751449585,0.7412444484035441,0.3455448394471949,0.6759040461373432,0.8049652091088412
73,0.001,0.2407968438097409,0.6990596355211964,0.2911228971047835,0.6963636801371511,0.8200720246160406
74,0.001,0.20488119480155764,0.7386002480642397,0.27402330799536273,0.7195338574815527,0.8355207086662584
75,0.001,0.203420500315371,0.7542032009110817,0.26960099082101474,0.7270311296318215,0.8408906896960264
76,0.001,0.21673730370544253,0.7325088748240238,0.28033522313291376,0.7082966702204824,0.8284523050491369
77,0.001,0.19225121254012698,0.761884212714748,0.2761869572780349,0.7171789056696176,0.8343188187229363
78,0.001,0.19411203407105945,0.7719633263671636,0.2767514782873067,0.7255567596388771,0.8400890026133058
79,0.001,0.21405607532887233,0.7217871639324953,0.27541069144552405,0.7149861916824499,0.8318723505353408
80,0.001,0.21038865794738135,0.7487977333292525,0.2890243421901356,0.7045540155994863,0.82491122693584
81,0.001,0.18627279748519263,0.7787496160717201,0.2986112677238204,0.7043776471663785,0.825056921814073
82,0.001,0.19555393145197913,0.7726934258725825,0.26944747296246613,0.733387656829629,0.8449562855449898
83,0.001,0.2005987571818488,0.7491409943467,0.3531548326665705,0.657763992663154,0.7913365180165672
84,0.001,0.2179482632449695,0.7232558186009466,0.26371994005008176,0.7387563322359352,0.848628305719948
85,0.001,0.19062820822000504,0.758856358570119,0.2640787640755827,0.7390928413901393,0.8490604648057911
86,0.001,0.18787756171964465,0.7669927139432706,0.26262649487365375,0.7349826912943179,0.8461623979942053
87,0.001,0.18937043668258757,0.7669542151619847,0.26510973274707794,0.7332065772502525,0.8450937966182944
88,0.001,0.18853941772665297,0.7789987557410717,0.26648884469812567,0.7308508269905545,0.8434641693388819
89,0.001,0.19464066731078283,0.7475033848908685,0.26259671422568237,0.7317714128418092,0.8438848103406308
90,0.001,0.18733111307734535,0.7688612284019278,0.26772361316464166,0.7334232911463512,0.8450433213450185
91,0.001,0.1720384479988189,0.7687636148544157,0.26735275238752365,0.734628713588485,0.8459675100654387
92,0.001,0.20223673362107503,0.7482799685496184,0.2693346224047921,0.7319801691828162,0.8441881365306354
93,0.001,0.18352480339152472,0.7788204040723127,0.2718442990021272,0.7309534679224702,0.8435529746821974
94,0.001,0.17327417646135604,0.7755905595807898,0.26687014915726404,0.7353580728776525,0.8464771110726713
95,0.001,0.19262467892397017,0.7581452297685194,0.2671950344334949,0.7331584071812891,0.844912374532792
96,0.001,0.17782077193260193,0.774430892722005,0.26716138557954267,0.7341589420628669,0.8457040712909113
97,0.001,0.17029327154159546,0.7866278513036526,0.26931087198582565,0.7337959747505621,0.8455184993142584
98,0.001,0.1855857219724428,0.7829329384462459,0.2690388560295105,0.7332303028385309,0.845086355489899
99,0.001,0.1906792014127686,0.7655024856284048,0.26691489869898016,0.7338054282554117,0.8453015004651807
